PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,cluster
5983,physostigmine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,0,0,0,-1,0,-1,399
4812,phytonadione,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,0,0,-1,-1,-1,0,400
16362,pimozide,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0,0,0,-1,0,-1,401
4828,pindolol,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,0,0,0,-1,0,-1,402
65015,plerixafor,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,0,0,-1,-1,-1,-1,403
5702105,polymyxin b sulfate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,0,0,-1,-1,-1,-1,404
57166,porfimer,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,0,0,-1,-1,-1,-1,405
16132446,pramlintide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)N,0,0,-1,-1,-1,-1,406
4908,primaquine,0,No-DILI-Concern,vNo-DILI-Concern,WE,.,Negative,.,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,0,0,1,-1,0,-1,407
4909,primidone,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,0,0,0,-1,0,-1,19
4919,procyclidine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,0,0,-1,-1,-1,-1,318
4934,propantheline,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,0,0,-1,-1,-1,-1,408
638678,protirelin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N,0,0,-1,-1,-1,-1,409
4976,protriptyline,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,0,0,-1,-1,-1,-1,410
7028,pseudoephedrine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,0,0,0,-1,0,-1,19
708857,pyrantel,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CN1CCCN=C1/C=C/C2=CC=CS2,0,0,-1,-1,-1,-1,411
4991,pyridostigmine,0,No-DILI-Concern,vNo-DILI-Concern,NE,non-hepatotixic,Negative,.,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,0,0,0,0,0,-1,412
1054,pyridoxine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,Negative,Negative,CC1=NC=C(C(=C1O)CO)CO,0,0,-1,-1,0,0,413
4999,quazepam,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,0,0,-1,-1,-1,-1,414
5035,raloxifene,0,No-DILI-Concern,vNo-DILI-Concern,WE,non-hepatotixic,Negative,.,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,0,0,1,0,0,-1,415
208902,ramelteon,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCC(=O)NCC[C@@H]1CCC2=C1C3=C(C=C2)OCC3,0,0,-1,-1,-1,-1,416
56959,ranolazine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,0,0,-1,-1,-1,-1,417
219024,regadenoson,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0,0,-1,-1,-1,-1,418
5770,reserpine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,0,0,-1,-1,-1,-1,419
6759,riboflavin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@H]([C@H]([C@H](CO)O)O)O,0,0,-1,-1,-1,-1,420
5071,rimantadine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C12CC3CC(C1)CC(C3)C2)N,0,0,-1,-1,-1,-1,19
5078,rizatriptan,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,0,0,-1,-1,-1,0,421
441290,rocuronium,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,0,0,-1,-1,-1,-1,422
5352062,romidepsin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C,0,0,-1,-1,-1,-1,423
2083,salbutamol,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,0,0,-1,-1,-1,-1,19
49800073,saxagliptin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N.Cl,0,0,-1,-1,-1,-1,424
5184,scopolamine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,0,0,-1,-1,-1,-1,315
16129665,secretin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)CC(C(=O)NC(C(C)C)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC2=NC=CN2)N,0,0,-1,-1,-1,-1,425
26757,selegiline,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,C[C@H](CC1=CC=CC=C1)N(C)CC#C,0,0,-1,0,-1,-1,19
3085017,sevelamer,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C=CCN.C1C(O1)CCl,0,0,-1,-1,-1,-1,19
6433516,simethicone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,0,0,-1,-1,-1,-1,19
9833444,sincalide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CSCC[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)[C@H](CC(=O)O)N,0,0,-1,-1,-1,-1,426
516892,sodium bicarbonate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C(=O)(O)[O-].[Na+],0,0,-1,-1,-1,-1,19
23701736,sodium lactate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,[13CH3]C(C(=O)[O-])O.[Na+],0,0,-1,-1,-1,-1,19
169893,Sodium polystyrene sulfonate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C=CC1=CC=CC=C1S(=O)(=O)[O-].[Ca+2],0,0,-1,-1,-1,-1,19
24477,sodium thiosulfate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,[O-]S(=O)(=S)[O-].[Na+].[Na+],0,0,-1,-1,-1,-1,19
82170,sorbitol,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O,0,0,0,-1,0,-1,19
19649,streptomycin,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,0,0,0,-1,0,-1,427
5314,succinylcholine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0,0,-1,-1,-1,-1,19
6398588,sucralfate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-].O.O.O.[Al],0,0,-1,-1,-1,-1,428
41693,sufentanil,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,0,0,-1,-1,-1,0,306
6433091,tapentadol,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,0,0,-1,-1,-1,-1,429
6918289,temsirolimus,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,0,0,-1,-1,-1,-1,277
5401,terazosin,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,0,0,-1,0,-1,-1,430
16133850,teriparatide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CNC=N5)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N,0,0,-1,-1,-1,-1,431
1125,tetrahydrobiopterin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,0,0,-1,-1,-1,-1,432
2153,theophylline,0,No-DILI-Concern,vNo-DILI-Concern,NE,non-hepatotixic,Negative,.,CN1C2=C(C(=O)N(C1=O)C)NC=N2,0,0,0,0,0,-1,19
1130,thiamine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,0,0,0,-1,0,-1,433
60937,tiludronate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,0,0,-1,-1,-1,-1,19
60947,tirofiban,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,0,0,-1,-1,-1,-1,434
60774,tolterodine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=CC(=C(C=C1)O)[C@@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,0,0,-1,-1,-1,-1,435
60700,topotecan,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0,0,-1,-1,-1,-1,436
5526,tranexamic acid,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,C1CC(CCC1CN)C(=O)O,0,0,-1,-1,-1,0,19
71433,trientine hydrochloride,1,No-DILI-Concern,vNo-DILI-Concern,HH,.,Positive,.,C(CNCCNCCN)N.Cl.Cl,0,0,2,-1,1,-1,19
5572,trihexyphenidyl,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,0,0,-1,-1,-1,-1,318
5282443,triprolidine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3,0,0,-1,-1,-1,-1,437
3034812,trospium,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1CC[N+]2(C1)[C@H]3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],0,0,-1,-1,-1,-1,365
5610,tyramine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1=CC(=CC=C1CCN)O,0,0,-1,-1,-1,-1,19
62819,urofollitropin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,0,0,-1,-1,-1,-1,389
39764,vecuronium,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],0,0,-1,-1,-1,-1,392
13342,vinblastine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0,0,0,-1,0,-1,292
54678501,vitamin c,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,Negative,C([C@@H](C1C(=C(C(=O)O1)O)O)O)O,0,0,0,-1,0,0,19
14985,vitamin e,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,0,0,-1,-1,-1,-1,438
5311,vorinostat,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0,0,-1,-1,-1,0,19
5719,zaleplon,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,0,0,-1,-1,-1,-1,439
1990,acetohydroxamic acid,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,CC(=O)NO,1,3,-1,-1,-1,0,19
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,19
65016,amprenavir,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,1,3,-1,-1,-1,-1,90
2182,anagrelide,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,1,3,-1,-1,-1,-1,440
166548,anidulafungin,7,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O,2,3,-1,-1,-1,-1,441
9690109,armodafinil,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N,1,3,-1,-1,-1,-1,19
74989,atovaquone,8,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,2,3,-1,-1,-1,-1,442
9444,azacitidine,8,Most-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,2,3,2,-1,1,-1,53
5360373,bleomycin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,1,3,-1,-1,-1,-1,443
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,444
60953,capecitabine,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,1,3,-1,-1,-1,-1,445
34359,carbidopa,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,Negative,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,1,3,0,-1,0,0,19
468682,caspofungin,7,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O,2,3,-1,-1,-1,-1,446
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,447
25074887,cetrorelix,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCNC(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C,1,3,-1,-1,-1,-1,364
10133,chenodiol,8,Most-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,2,3,2,-1,1,-1,448
20279,cladribine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,Negative,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(N=C3N)Cl)CO)O,1,3,0,-1,0,0,53
443385,clindamycin-2-phosphate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)OP(=O)(O)O)O)O)[C@H](C)Cl,1,3,-1,-1,-1,-1,144
119182,clofarabine,8,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,2,3,-1,-1,-1,-1,53
2809,clorazepate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,1,3,-1,-1,-1,0,185
401,cycloserine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C(C(=O)NO1)N,1,3,-1,-1,-1,-1,19
54680690,demeclocycline,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,1,3,2,-1,1,-1,449
3019,diazoxide,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,1,3,-1,-1,-1,-1,450
3108,dipyridamole,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,1,3,0,-1,0,-1,451
6049,edetic acid,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,1,3,-1,-1,-1,-1,19
60877,emtricitabine,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,1,3,-1,-1,-1,-1,53
