,Unnamed: 0,PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,INCHIKEY
579,619,6032,kanamycin,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,0,0,0,-1,0,-1,SBUJHOSQTJFQJX-NOAMYHISSA-N
580,620,11333,lactulose,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,0,0,-1,-1,-1,-1,JCQLYHFGKNRPGE-FCVZTGTOSA-N
581,621,176168,lanthanum carbonate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].O.[La+3].[La+3],0,0,-1,-1,-1,-1,AFCUGQOTNCVYSW-UHFFFAOYSA-H
582,622,6322,l-arginine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C(C[C@@H](C(=O)O)N)CN=C(N)N,0,0,0,-1,0,-1,ODKSFYDXXFIFQN-BYPYZUCNSA-N
583,623,10917,l-carnitine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,0,0,-1,-1,-1,0,PHIQHXFUZVPYII-ZCFIWIBFSA-N
584,624,54575,leucovorin,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,Negative,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O,0,0,0,-1,0,0,VVIAGPKUTFNRDU-ZGTCLIOFSA-N
585,625,143,Levoleucovorin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0,0,-1,-1,-1,-1,VVIAGPKUTFNRDU-UHFFFAOYSA-N
586,626,15341110,levomefolate calcium,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CN1[C@H](CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],0,0,-1,-1,-1,-1,VWBBRFHSPXRJQD-QNTKWALQSA-L
587,627,13109,levonorgestrel,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,0,0,-1,-1,-1,-1,WWYNJERNGUHSAO-XUDSTZEESA-N
588,628,5359272,levorphanol,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,0,0,-1,-1,-1,-1,JAQUASYNZVUNQP-USXIJHARSA-N
589,629,3676,lidocaine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0,0,0,-1,0,-1,NNJVILVZKWQKPM-UHFFFAOYSA-N
590,630,5920,liothyronine,0,No-DILI-Concern,vNo-DILI-Concern,NE,non-hepatotixic,Negative,.,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,0,0,0,0,0,-1,AUYYCJSJGJYCDS-LBPRGKRZSA-N
591,631,6137,l-methionine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CSCC[C@@H](C(=O)O)N,0,0,-1,-1,-1,-1,FFEARJCKVFRZRR-BYPYZUCNSA-N
592,632,3955,loperamide,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,0,0,0,-1,0,-1,RDOIQAHITMMDAJ-UHFFFAOYSA-N
593,633,3957,loratadine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,0,0,-1,-1,-1,-1,JCCNYMKQOSZNPW-UHFFFAOYSA-N
594,634,656719,lubiprostone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@H]2CCCCCCC(=O)O)O)(F)F,0,0,-1,-1,-1,-1,WGFOBBZOWHGYQH-DKYLXPRQSA-N
595,635,453,mannitol,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C(C(C(C(C(CO)O)O)O)O)O,0,0,-1,-1,-1,-1,FBPFZTCFMRRESA-UHFFFAOYSA-N
596,636,4032,mecamylamine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,CC1(C2CCC(C2)C1(C)NC)C,0,0,-1,0,-1,-1,IMYZQPCYWPFTAG-UHFFFAOYSA-N
597,637,4034,meclizine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,0,0,-1,0,-1,-1,OCJYIGYOJCODJL-UHFFFAOYSA-N
598,638,4057,mepenzolate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,0,0,-1,-1,-1,-1,GKNPSSNBBWDAGH-UHFFFAOYSA-N
599,639,4058,meperidine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,0,0,-1,0,-1,-1,XADCESSVHJOZHK-UHFFFAOYSA-N
600,640,4062,mepivacaine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,Negative,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,0,0,-1,0,-1,0,INWLQCZOYSRPNW-UHFFFAOYSA-N
601,641,4064,meprobamate,0,No-DILI-Concern,vNo-DILI-Concern,HH,.,Positive,.,CCCC(C)(COC(=O)N)COC(=O)N,0,0,2,-1,1,-1,NPPQSCRMBWNHMW-UHFFFAOYSA-N
602,642,10836,methamphetamine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,C[C@@H](CC1=CC=CC=C1)NC,0,0,-1,0,-1,-1,MYWUZJCMWCOHBA-VIFPVBQESA-N
603,643,6476,methsuximide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,0,0,-1,-1,-1,-1,AJXPJJZHWIXJCJ-UHFFFAOYSA-N
604,644,8226,methylergonovine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,0,0,0,-1,0,-1,UNBRKDKAWYKMIV-QWQRMKEZSA-N
605,645,5361917,methylnaltrexone bromide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],0,0,-1,-1,-1,-1,IFGIYSGOEZJNBE-KNLJMPJLSA-N
606,646,4120,methylscopolamine bromide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,0,0,-1,-1,-1,-1,LZCOQTDXKCNBEE-UHFFFAOYSA-N
607,647,9681,methysergide,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,0,0,0,-1,0,-1,KPJZHOPZRAFDTN-ZRGWGRIASA-N
608,648,4174,metyrapone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,0,0,-1,-1,-1,-1,FJLBFSROUSIWMA-UHFFFAOYSA-N
609,649,441350,metyrosine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,0,0,-1,0,-1,-1,NHTGHBARYWONDQ-JTQLQIEISA-N
610,650,4192,midazolam,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,0,0,-1,-1,-1,0,DDLIGBOFAVUZHB-UHFFFAOYSA-N
611,651,4195,midodrine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,0,0,-1,0,-1,-1,PTKSEFOSCHHMPD-UHFFFAOYSA-N
612,652,55245,mifepristone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,0,0,-1,-1,-1,-1,VKHAHZOOUSRJNA-GCNJZUOMSA-N
613,653,441314,miglitol,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,0,0,-1,-1,-1,-1,IBAQFPQHRJAVAV-ULAWRXDQSA-N
614,654,51634,miglustat,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,0,0,-1,-1,-1,-1,UQRORFVVSGFNRO-UTINFBMNSA-N
615,655,4201,minoxidil,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,0,0,-1,0,-1,-1,ZIMGGGWCDYVHOY-UHFFFAOYSA-N
616,656,4211,mitotane,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,0,0,-1,-1,-1,-1,JWBOIMRXGHLCPP-UHFFFAOYSA-N
617,657,5281042,mivacurium,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,0,0,-1,-1,-1,-1,ILVYCEVXHALBSC-OTBYEXOQSA-N
618,658,5288826,morphine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O,0,0,-1,0,-1,-1,BQJCRHHNABKAKU-KBQPJGBKSA-N
619,659,5284592,nabilone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3C(O2)(C)C)C(=C1)O,0,0,-1,-1,-1,-1,GECBBEABIDMGGL-RTBURBONSA-N
620,660,5360630,nalbuphine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,C1CC(C1)CN2CC[C@]34C5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,0,0,-1,0,-1,-1,NETZHAKZCGBWSS-XDWDPSITSA-N
621,661,5284596,naloxone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,0,0,-1,-1,-1,-1,UZHSEJADLWPNLE-GRGSLBFTSA-N
622,662,4454,neomycin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,0,0,-1,-1,-1,-1,PGBHMTALBVVCIT-UHFFFAOYSA-N
623,663,25081014,nesiritide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CO)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC4C=NC=N4)C(=O)O)CC(C)C)CO)CO)CO)CO,0,0,-1,-1,-1,-1,KSFAMFKTRGJQKV-UDZSTSFQSA-N
624,664,41684,nitazoxanide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],0,0,-1,-1,-1,-1,YQNQNVDNTFHQSW-UHFFFAOYSA-N
625,665,4510,nitroglycerin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],0,0,-1,-1,-1,-1,SNIOPGDIGTZGOP-UHFFFAOYSA-N
626,666,11963622,nitroprusside,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],0,0,-1,-1,-1,-1,PAORBFBZBNPTCL-UHFFFAOYSA-N
627,667,439260,norepinephrine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1=CC(=C(C=C1[C@H](CN)O)O)O,0,0,-1,-1,-1,-1,SFLSHLFXELFNJZ-QMMMGPOBSA-N
628,668,541197,norethindrone acetate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,0,0,-1,-1,-1,-1,IMONTRJLAWHYGT-UHFFFAOYSA-N
629,669,11953884,nystatin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(/C=C/C=C/CC/C=C/C=C/C=C/C=C2)C)O)C)C)O)O)O)O)O)O)C(=O)O)O)O)N)O,0,0,-1,-1,-1,-1,ZDFDJJJGIRGMBE-AFARJNEBSA-N
630,673,4086,orciprenaline,0,No-DILI-Concern,vNo-DILI-Concern,HH,.,Positive,.,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,0,0,2,-1,1,-1,LMOINURANNBYCM-UHFFFAOYSA-N
631,674,4601,orphenadrine,0,No-DILI-Concern,vNo-DILI-Concern,NE,non-hepatotixic,Negative,.,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,0,0,0,0,0,-1,QVYRGXJJSLMXQH-UHFFFAOYSA-N
632,675,4634,oxybutynin,0,No-DILI-Concern,vNo-DILI-Concern,NE,non-hepatotixic,Negative,Negative,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0,0,0,0,0,0,XIQVNETUBQGFHX-UHFFFAOYSA-N
633,676,5284603,oxycodone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,0,0,-1,-1,-1,-1,BRUQQQPBMZOVGD-XFKAJCMBSA-N
634,677,5284604,oxymorphone,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,0,0,-1,0,-1,-1,UQCNKQCJZOAFTQ-ISWURRPUSA-N
635,678,439302,oxytocin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,0,0,-1,-1,-1,-1,XNOPRXBHLZRZKH-DSZYJQQASA-N
636,680,115237,paliperidone,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,0,0,-1,-1,-1,-1,PMXMIIMHBWHSKN-UHFFFAOYSA-N
637,682,11806,pamabrom,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,0,0,-1,-1,-1,-1,ATOTUUBRFJHZQG-UHFFFAOYSA-N
638,683,154228,pancrelipase,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[Si]12OCCN(CC(O1)COCC=C)CC(O2)COCC=C,0,0,-1,-1,-1,-1,RIJXUGZJVFAWFI-UHFFFAOYSA-N
639,684,27350,pancuronium,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],0,0,-1,-1,-1,-1,NPIJXCQZLFKBMV-YTGGZNJNSA-L
640,686,165580,paromomycin,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N,0,0,0,-1,0,-1,UOZODPSAJZTQNH-LSWIJEOBSA-N
641,688,22879211,pegfilgrastim,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CN(C)C1=CC(=C(C=C1)OC)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,0,0,-1,-1,-1,-1,BGXQNEJEOAGRKU-FPOVZHCZSA-N
642,689,37464,penbutolol,0,No-DILI-Concern,vNo-DILI-Concern,HH,.,Positive,.,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,0,0,2,-1,1,-1,KQXKVJAGOJTNJS-HNNXBMFYSA-N
643,690,6869,penicillin v,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Postive,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,0,0,-1,-1,-1,1,BPLBGHOLXOTWMN-MBNYWOFBSA-N
644,691,444007,pentagastrin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)COC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,0,0,-1,-1,-1,-1,ALXRNCVIQSDJAO-KRCBVYEFSA-N
645,692,441278,pentazocine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O,0,0,-1,-1,-1,-1,VOKSWYLNZZRQPF-GDIGMMSISA-N
646,693,3053,pentetic acid,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0,0,-1,-1,-1,-1,QPCDCPDFJACHGM-UHFFFAOYSA-N
647,694,6432,perflutren,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C(C(F)(F)F)(C(F)(F)F)(F)F,0,0,-1,-1,-1,-1,QYSGYZVSCZSLHT-UHFFFAOYSA-N
648,695,12460,phendimetrazine,0,No-DILI-Concern,vNo-DILI-Concern,.,non-hepatotixic,.,.,CC1C(OCCN1C)C2=CC=CC=C2,0,0,-1,0,-1,-1,MFOCDFTXLCYLKU-UHFFFAOYSA-N
649,696,4768,phenoxybenzamine,0,No-DILI-Concern,vNo-DILI-Concern,NE,non-hepatotixic,Negative,Negative,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,0,0,0,0,0,0,QZVCTJOXCFMACW-UHFFFAOYSA-N
650,697,5775,phentolamine,0,No-DILI-Concern,vNo-DILI-Concern,HH,.,Positive,.,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,0,0,2,-1,1,-1,MRBDMNSDAVCSSF-UHFFFAOYSA-N
651,698,5983,physostigmine,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,0,0,0,-1,0,-1,PIJVFDBKTWXHHD-HIFRSBDPSA-N
652,699,4812,phytonadione,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,Negative,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,0,0,-1,-1,-1,0,MBWXNTAXLNYFJB-UHFFFAOYSA-N
653,700,16362,pimozide,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0,0,0,-1,0,-1,YVUQSNJEYSNKRX-UHFFFAOYSA-N
654,701,4828,pindolol,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,0,0,0,-1,0,-1,JZQKKSLKJUAGIC-UHFFFAOYSA-N
655,702,65015,plerixafor,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,0,0,-1,-1,-1,-1,YIQPUIGJQJDJOS-UHFFFAOYSA-N
656,704,5702105,polymyxin b sulfate,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,0,0,-1,-1,-1,-1,HFMDLUQUEXNBOP-UHFFFAOYSA-N
657,705,57166,porfimer,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,0,0,-1,-1,-1,-1,UZFPOOOQHWICKY-UHFFFAOYSA-N
658,706,16132446,pramlintide,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)N,0,0,-1,-1,-1,-1,NRKVKVQDUCJPIZ-MKAGXXMWSA-N
659,707,4908,primaquine,0,No-DILI-Concern,vNo-DILI-Concern,WE,.,Negative,.,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,0,0,1,-1,0,-1,INDBQLZJXZLFIT-UHFFFAOYSA-N
660,708,4909,primidone,0,No-DILI-Concern,vNo-DILI-Concern,NE,.,Negative,.,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,0,0,0,-1,0,-1,DQMZLTXERSFNPB-UHFFFAOYSA-N
661,709,4919,procyclidine,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,0,0,-1,-1,-1,-1,WYDUSKDSKCASEF-UHFFFAOYSA-N
662,710,4934,propantheline,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,0,0,-1,-1,-1,-1,VVWYOYDLCMFIEM-UHFFFAOYSA-N
663,712,638678,protirelin,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N,0,0,-1,-1,-1,-1,XNSAINXGIQZQOO-SRVKXCTJSA-N
664,713,4976,protriptyline,0,No-DILI-Concern,vNo-DILI-Concern,.,.,.,.,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,0,0,-1,-1,-1,-1,BWPIARFWQZKAIA-UHFFFAOYSA-N
